;;;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;;Num PCs;Sat;NonSat;Und;Percent-Und
HConnectPPortPrototype;('ADD_CLASS', 'Partition', True, 0) ; P1;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectPPortPrototype;('ADD_CLASS', 'Module', True, 0) ; P1;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectPPortPrototype;('ADD_CLASS', 'Scheduler', True, 0) ; P1;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectPPortPrototype;('ADD_CLASS', 'Service', True, 0) ; P1;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectPPortPrototype;('ADD_CLASS', 'RootElement', True, 0) ; P1;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectPPortPrototype;('DELETE_ELEMENT', 8) ; P1;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.9444444444444444;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.8888888888888888;0.5555555555555556; ;5;0;3;2;40
HConnectPPortPrototype;('DELETE_ELEMENT', 9) ; P1;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectPPortPrototype;('DELETE_ELEMENT', 14) ; P1;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectPPortPrototype;('RENAME_CLASS', 9, 'PortPrototype') ; P1;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('ADD_CLASS', 'PhysicalNode', True, 0) ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('ADD_CLASS', 'Partition', True, 0) ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('ADD_CLASS', 'Module', True, 0) ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('ADD_CLASS', 'Scheduler', True, 0) ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('ADD_CLASS', 'Service', True, 0) ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('ADD_CLASS', 'RootElement', True, 0) ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('DELETE_ELEMENT', 8) ; P2;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.9444444444444444;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.8888888888888888;0.5555555555555556; ;5;0;3;2;40
HConnectRPortPrototype;('DELETE_ELEMENT', 9) ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('DELETE_ELEMENT', 14) ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('RENAME_CLASS', 9, 'PortPrototype') ; P2;0.5555555555555556;0.5;0.5;0.5;0.5555555555555556;0.5555555555555556;0.6111111111111112;0.5;0.5;0.5555555555555556;0.5;0.5;0.5;0.6111111111111112;0.5555555555555556;0.5;0.5555555555555556;0.5555555555555556; ;4;0;2;2;50
HConnectRPortPrototype;('RENAME_ASSOC', 13, 'provided') ; P1;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556;0.5555555555555556; ;2;0;1;1;50
