;;;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;;Num PCs;Sat;NonSat;Und;Percent-Und
H02Package2ERModel;('ADD_CLASS', 'Class', True, 0) ; Contract05;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111; ;1;0;1;0;0
H02Package2ERModel;('ADD_CLASS', 'Class', True, 0) ; Contract06;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111; ;1;0;1;0;0
H02Package2ERModel;('ADD_CLASS', 'ClassRef', True, 0) ; Contract05;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111; ;1;0;1;0;0
H02Package2ERModel;('ADD_CLASS', 'Package', True, 0) ; Contract05;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111; ;1;0;1;0;0
H02Package2ERModel;('ADD_CLASS', 'Property', True, 0) ; Contract05;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111; ;1;0;1;0;0
H02Package2ERModel;('ADD_CLASS', 'Property', True, 0) ; Contract07;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111; ;1;0;1;0;0
H02Package2ERModel;('DELETE_ELEMENT', 4) ; Contract05;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;1.0;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111; ;1;0;1;0;0
H02Package2ERModel;('DELETE_EQUATION', 0) ; Contract02;0.5555555555555556;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.5555555555555556;0.5555555555555556;0.3333333333333333;0.2222222222222222;0.2222222222222222;0.5555555555555556;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.2222222222222222;0.8888888888888888;0.5555555555555556; ;22;0;21;1;4,545454545
H03Class2EntityType;('DELETE_ELEMENT', 4) ; Contract06;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.9444444444444444;0.5555555555555556;0.2222222222222222;0.1111111111111111;0.1111111111111111;0.5555555555555556;0.1111111111111111;0.1111111111111111;0.1111111111111111;0.6111111111111112;0.5555555555555556;0.1111111111111111;0.16666666666666666;0.16666666666666666; ;3;0;2;1;33,33333333
H03Class2EntityType;('DELETE_EQUATION', 0) ; Contract02;0.5555555555555556;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.5555555555555556;0.5555555555555556;0.3333333333333333;0.2222222222222222;0.2222222222222222;0.5555555555555556;0.2222222222222222;0.2222222222222222;0.2222222222222222;0.8888888888888888;0.5555555555555556;0.2222222222222222;0.8888888888888888;0.5555555555555556; ;22;0;21;1;4,545454545
