;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;;Num PCs;Sat;NonSat;Und;Percent-Und
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('DELETE_EQUATION', 2) - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 5, 'Proc') - UnitR05a;1.0;0.4117647058823529;0.4117647058823529;0.4117647058823529;1.0;1.0;0.4117647058823529;0.4117647058823529;0.4117647058823529;1.0;0.4117647058823529;0.4117647058823529;0.4117647058823529;1.0;1.0;0.4117647058823529;0.9411764705882353;0.9411764705882353; ;437;0;572;-135;=-135* 100 / 437
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 5, 'TopLevelElement') - UnitR05a;1.0;0.4117647058823529;0.4117647058823529;0.4117647058823529;1.0;1.0;0.4117647058823529;0.4117647058823529;0.4117647058823529;1.0;0.4117647058823529;0.4117647058823529;0.4117647058823529;1.0;1.0;0.4117647058823529;0.9411764705882353;0.9411764705882353; ;437;0;572;-135;=-135* 100 / 437
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 6, 'Def') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 7, 'TopLevelElement') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;565;0;828;-263;=-263* 100 / 565
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 8, 'Proc') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.8823529411764706;0.8823529411764706; ;359;0;416;-57;=-57* 100 / 359
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 8, 'TopLevelElement') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.8823529411764706;0.8823529411764706; ;359;0;416;-57;=-57* 100 / 359
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 9, 'Element') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 9, 'TopLevelElement') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;565;0;828;-263;=-263* 100 / 565
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_CLASS', 9, 'TopLevelElement') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;565;0;828;-263;=-263* 100 / 565
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 12, 'varNames') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 12, 'vars') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 12, 'channels') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 12, 'channels') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 12, 'channels') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 13, 'else') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 13, 'then') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 13, 'then') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 13, 'alternative') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 13, 'proc') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 13, 'match') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 13, 'f') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'else') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'then') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'then') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'alternative') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'proc') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'match') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('RENAME_ASSOC', 14, 'f') - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('MODIFY_EQUATION', 0, ((6, 'name'), ('constant', 'B'))) - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans--('MODIFY_EQUATION', 0, ((6, 'name'), (4, 'name'))) - UnitR05a;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;0.35294117647058826;0.35294117647058826;0.35294117647058826;1.0;1.0;0.35294117647058826;0.9411764705882353;0.9411764705882353; ;557;0;812;-255;=-255* 100 / 557
