;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;;Num PCs;Sat;NonSat;Und;Percent-Und
HCity2TownHall--('MODIFY_EQUATION', 1, ((5, 'name'), ('constant', ' TownHall Committee'))) - Pos_TownHallComm;0.368421053;0.289473684;0.921052632;0.184210526;0.447368421;0.368421053;0.184210526;0.184210526;0.184210526;0.368421053;0.184210526;0.131578947;0.605263158;0.842105263;0.789473684;0.921052632;0.078947368;0.289473684; ;88;56;16;16;18.18181818
HCity2TownHall--('MODIFY_EQUATION', 1, ((5, 'name'), ('concat', (('constant', ' TownHall Committee'), (3, 'name'))))) - Pos_AssocCity;0.368421053;0.289473684;0.657894737;0.184210526;0.447368421;0.368421053;0.184210526;0.184210526;0.184210526;0.368421053;0.184210526;0.131578947;0.5;0.842105263;0.789473684;0.657894737;0.078947368;0.289473684; ;88;24;16;48;54.54545455
HCity2TownHall--('MODIFY_EQUATION', 1, ((5, 'name'), ('concat', (('constant', ' TownHall Committee'), (3, 'name'))))) - Pos_TownHallComm;0.368421053;0.289473684;0.921052632;0.184210526;0.447368421;0.368421053;0.184210526;0.184210526;0.184210526;0.368421053;0.184210526;0.131578947;0.605263158;0.842105263;0.789473684;0.921052632;0.078947368;0.289473684; ;88;56;16;16;18.18181818
HCity2TownHall--('MODIFY_EQUATION', 1, ((5, 'name'), ('concat', ((3, 'name'), (3, 'name'))))) - Pos_AssocCity;0.368421053;0.289473684;0.657894737;0.184210526;0.447368421;0.368421053;0.184210526;0.184210526;0.184210526;0.368421053;0.184210526;0.131578947;0.5;0.842105263;0.789473684;0.657894737;0.078947368;0.289473684; ;88;24;16;48;54.54545455
HCity2TownHall--('MODIFY_EQUATION', 1, ((5, 'name'), ('concat', ((3, 'name'), (3, 'name'))))) - Pos_TownHallComm;0.368421053;0.289473684;0.921052632;0.184210526;0.447368421;0.368421053;0.184210526;0.184210526;0.184210526;0.368421053;0.184210526;0.131578947;0.605263158;0.842105263;0.789473684;0.921052632;0.078947368;0.289473684; ;88;56;16;16;18.18181818
HcopersonsSolveRefCountryFamilyParentCommunityMan--('ADD_CLASS', 'City', True, 0) - Pos_TownHallComm;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.105263158;0.078947368;0.947368421;0.078947368;0.078947368;0.078947368;0.078947368; ;118;102;8;8;6.779661017
HcopersonsSolveRefCountryFamilyParentCommunityMan--('ADD_BACK_LINK', 5, 11) - Pos_FourMembers;0.473684211;0.263157895;0.263157895;0.263157895;0.473684211;0.473684211;0.263157895;0.263157895;0.263157895;0.473684211;0.263157895;0.263157895;0.263157895;0.789473684;0.657894737;0.263157895;0.263157895;0.473684211; ;254;2;19;233;91.73228346
HcopersonsSolveRefCountryFamilyParentCommunityMan--('DELETE_ELEMENT', 7) - Pos_MotherFather;0.263157895;0.263157895;0.684210526;0.157894737;0.263157895;0.263157895;0.157894737;0.157894737;0.157894737;0.263157895;0.157894737;0.157894737;0.684210526;0.894736842;0.842105263;0.684210526;0.157894737;0.263157895; ;364;42;30;292;80.21978022
HcopersonsSolveRefCountryFamilyParentCommunityMan--('DELETE_ELEMENT', 11) - Pos_FourMembers;0.526315789;0.236842105;0.236842105;0.236842105;0.552631579;0.526315789;0.342105263;0.236842105;0.236842105;0.526315789;0.236842105;0.236842105;0.236842105;0.789473684;0.526315789;0.236842105;0.763157895;0.5; ;220;0;21;199;90.45454545
HcopersonsSolveRefCountryFamilyParentCommunityMan--('DELETE_ELEMENT', 11) - Pos_MotherFather;0.263157895;0.236842105;0.710526316;0.131578947;0.289473684;0.263157895;0.131578947;0.131578947;0.131578947;0.263157895;0.131578947;0.131578947;0.657894737;0.894736842;0.842105263;0.710526316;0.131578947;0.236842105; ;220;42;30;148;67.27272727
HcopersonsSolveRefCountryFamilyParentCommunityMan--('DELETE_ELEMENT', 17) - Pos_MotherFather;0.263157895;0.263157895;0.710526316;0.131578947;0.263157895;0.263157895;0.131578947;0.131578947;0.131578947;0.263157895;0.131578947;0.131578947;0.710526316;0.921052632;0.868421053;0.710526316;0.131578947;0.263157895; ;398;84;60;254;63.81909548
HcopersonsSolveRefCountryFamilyParentCommunityMan--('RENAME_CLASS', 7, 'Member') - Pos_FourMembers;0.473684211;0.263157895;0.263157895;0.263157895;0.473684211;0.473684211;0.263157895;0.263157895;0.263157895;0.473684211;0.263157895;0.263157895;0.263157895;0.789473684;0.657894737;0.263157895;0.263157895;0.473684211; ;318;2;19;297;93.39622642
HcopersonsSolveRefCountryFamilyParentCommunityMan--('RENAME_CLASS', 11, 'Person') - Pos_FourMembers;0.578947368;0.578947368;0.789473684;0.526315789;0.578947368;0.578947368;0.526315789;0.526315789;0.526315789;0.578947368;0.526315789;0.394736842;0.578947368;0.657894737;0.684210526;0.789473684;0.526315789;0.578947368; ;326;19;2;305;93.55828221
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('ADD_CLASS', 'Child', True, 0) - Pos_FourMembers;0.526315789;0.263157895;0.263157895;0.263157895;0.526315789;0.526315789;0.368421053;0.263157895;0.263157895;0.526315789;0.263157895;0.263157895;0.263157895;0.789473684;0.526315789;0.263157895;0.789473684;0.526315789; ;278;0;21;257;92.44604317
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('ADD_CLASS', 'City', True, 0) - Pos_TownHallComm;0.078947368;0.078947368;0.131578947;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.105263158;0.078947368;0.947368421;0.078947368;0.131578947;0.078947368;0.078947368; ;186;170;8;8;4.301075269
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('ADD_CLASS', 'Member', True, 0) - Pos_FourMembers;0.526315789;0.263157895;0.263157895;0.263157895;0.526315789;0.526315789;0.368421053;0.263157895;0.263157895;0.526315789;0.263157895;0.263157895;0.263157895;0.789473684;0.526315789;0.263157895;0.789473684;0.526315789; ;212;0;21;191;90.09433962
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('ADD_BACK_LINK', 5, 11) - Pos_FourMembers;0.631578947;0.263157895;0.263157895;0.263157895;0.631578947;0.631578947;0.263157895;0.263157895;0.263157895;0.631578947;0.263157895;0.263157895;0.263157895;0.789473684;0.736842105;0.263157895;0.263157895;0.631578947; ;254;2;19;233;91.73228346
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('DELETE_ELEMENT', 7) - Pos_MotherFather;0.263157895;0.263157895;0.684210526;0.157894737;0.263157895;0.263157895;0.157894737;0.157894737;0.157894737;0.263157895;0.157894737;0.157894737;0.684210526;0.894736842;0.842105263;0.684210526;0.157894737;0.263157895; ;292;42;30;220;75.34246575
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('DELETE_ELEMENT', 11) - Pos_FourMembers;0.526315789;0.236842105;0.236842105;0.236842105;0.552631579;0.526315789;0.342105263;0.236842105;0.236842105;0.526315789;0.236842105;0.236842105;0.236842105;0.789473684;0.526315789;0.236842105;0.763157895;0.5; ;220;0;21;199;90.45454545
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('DELETE_ELEMENT', 11) - Pos_MotherFather;0.263157895;0.236842105;0.710526316;0.131578947;0.289473684;0.263157895;0.131578947;0.131578947;0.131578947;0.263157895;0.131578947;0.131578947;0.657894737;0.894736842;0.842105263;0.710526316;0.131578947;0.236842105; ;220;42;30;148;67.27272727
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('DELETE_ELEMENT', 17) - Pos_MotherFather;0.263157895;0.263157895;0.710526316;0.131578947;0.263157895;0.263157895;0.131578947;0.131578947;0.131578947;0.263157895;0.131578947;0.131578947;0.710526316;0.921052632;0.868421053;0.710526316;0.131578947;0.263157895; ;398;84;60;254;63.81909548
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('RENAME_CLASS', 7, 'Member') - Pos_FourMembers;0.631578947;0.263157895;0.263157895;0.263157895;0.631578947;0.631578947;0.263157895;0.263157895;0.263157895;0.631578947;0.263157895;0.263157895;0.263157895;0.789473684;0.736842105;0.263157895;0.263157895;0.631578947; ;318;2;19;297;93.39622642
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('RENAME_CLASS', 11, 'Person') - Pos_FourMembers;0.552631579;0.342105263;0.289473684;0.236842105;0.552631579;0.552631579;0.236842105;0.236842105;0.236842105;0.552631579;0.236842105;0.236842105;0.342105263;0.815789474;0.789473684;0.289473684;0.236842105;0.552631579; ;470;9;33;428;91.06382979
HcopersonsSolveRefCountryFamilyParentCommunityWoman--('RENAME_CLASS', 11, 'Person') - Pos_MotherFather;0.552631579;0.552631579;0.815789474;0.131578947;0.552631579;0.552631579;0.131578947;0.131578947;0.131578947;0.552631579;0.131578947;0.131578947;0.815789474;0.921052632;0.921052632;0.815789474;0.131578947;0.552631579; ;470;88;56;326;69.36170213
HcopersonsSolveRefCountryFamilyChildCommunityMan--('ADD_CLASS', 'City', True, 0) - Pos_TownHallComm;0.078947368;0.078947368;0.394736842;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.105263158;0.078947368;0.947368421;0.078947368;0.394736842;0.078947368;0.078947368; ;234;218;8;8;3.418803419
HcopersonsSolveRefCountryFamilyChildCommunityMan--('ADD_BACK_LINK', 5, 11) - Pos_FourMembers;0.631578947;0.473684211;0.473684211;0.473684211;0.631578947;0.631578947;0.473684211;0.473684211;0.473684211;0.631578947;0.368421053;0.315789474;0.473684211;0.736842105;0.789473684;0.473684211;0.473684211;0.631578947; ;254;3;18;233;91.73228346
HcopersonsSolveRefCountryFamilyChildCommunityMan--('DELETE_ELEMENT', 7) - Pos_MotherFather;0.263157895;0.263157895;0.815789474;0.157894737;0.263157895;0.263157895;0.157894737;0.157894737;0.157894737;0.263157895;0.157894737;0.157894737;0.789473684;0.894736842;0.842105263;0.815789474;0.157894737;0.263157895; ;330;72;30;228;69.09090909
HcopersonsSolveRefCountryFamilyChildCommunityMan--('DELETE_ELEMENT', 11) - Pos_FourMembers;0.526315789;0.236842105;0.236842105;0.236842105;0.552631579;0.526315789;0.342105263;0.236842105;0.236842105;0.526315789;0.236842105;0.236842105;0.236842105;0.789473684;0.526315789;0.236842105;0.763157895;0.5; ;212;0;21;191;90.09433962
HcopersonsSolveRefCountryFamilyChildCommunityMan--('DELETE_ELEMENT', 17) - Pos_FourMembers;0.473684211;0.473684211;0.763157895;0.210526316;0.473684211;0.473684211;0.210526316;0.210526316;0.210526316;0.473684211;0.210526316;0.210526316;0.736842105;0.842105263;0.789473684;0.763157895;0.210526316;0.473684211; ;486;42;21;423;87.03703704
HcopersonsSolveRefCountryFamilyChildCommunityMan--('DELETE_ELEMENT', 17) - Pos_MotherFather;0.052631579;0.052631579;0.447368421;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.157894737;0.052631579;0.894736842;0.052631579;0.447368421;0.052631579;0.052631579; ;486;114;42;330;67.90123457
HcopersonsSolveRefCountryFamilyChildCommunityMan--('RENAME_CLASS', 7, 'Member') - Pos_FourMembers;0.421052632;0.421052632;0.789473684;0.368421053;0.421052632;0.421052632;0.368421053;0.368421053;0.368421053;0.421052632;0.368421053;0.315789474;0.421052632;0.736842105;0.605263158;0.789473684;0.368421053;0.421052632; ;374;19;2;353;94.38502674
HcopersonsSolveRefCountryFamilyChildCommunityMan--('RENAME_CLASS', 11, 'Person') - Pos_FourMembers;0.578947368;0.578947368;0.789473684;0.526315789;0.578947368;0.578947368;0.526315789;0.526315789;0.526315789;0.578947368;0.526315789;0.394736842;0.578947368;0.657894737;0.684210526;0.789473684;0.526315789;0.578947368; ;454;19;2;433;95.37444934
HcopersonsSolveRefCountryFamilyChildCommunityMan--('RENAME_CLASS', 11, 'Person') - Pos_MotherFather;0.105263158;0.105263158;0.210526316;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.184210526;0.105263158;0.868421053;0.105263158;0.210526316;0.105263158;0.105263158; ;454;93;42;319;70.26431718
HcopersonsSolveRefCountryFamilyChildCommunityWoman--('ADD_CLASS', 'City', True, 0) - Pos_TownHallComm;0.078947368;0.078947368;0.394736842;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.078947368;0.105263158;0.078947368;0.947368421;0.078947368;0.394736842;0.078947368;0.078947368; ;244;228;8;8;3.278688525
HcopersonsSolveRefCountryFamilyChildCommunityWoman--('ADD_BACK_LINK', 5, 11) - Pos_FourMembers;0.473684211;0.368421053;0.368421053;0.368421053;0.473684211;0.473684211;0.368421053;0.368421053;0.368421053;0.473684211;0.263157895;0.263157895;0.368421053;0.789473684;0.736842105;0.368421053;0.368421053;0.473684211; ;254;4;17;233;91.73228346
HcopersonsSolveRefCountryFamilyChildCommunityWoman--('DELETE_ELEMENT', 11) - Pos_FourMembers;0.526315789;0.236842105;0.236842105;0.236842105;0.552631579;0.526315789;0.342105263;0.236842105;0.236842105;0.526315789;0.236842105;0.236842105;0.236842105;0.789473684;0.526315789;0.236842105;0.763157895;0.5; ;212;0;21;191;90.09433962
HcopersonsSolveRefCountryFamilyChildCommunityWoman--('RENAME_CLASS', 11, 'Person') - Pos_FourMembers;0.526315789;0.236842105;0.236842105;0.236842105;0.526315789;0.526315789;0.289473684;0.236842105;0.236842105;0.526315789;0.236842105;0.236842105;0.236842105;0.815789474;0.526315789;0.236842105;0.815789474;0.526315789; ;539;0;42;497;92.20779221
HcopersonsSolveRefCountryFamilyChildCommunityWoman--('RENAME_CLASS', 11, 'Person') - Pos_MotherFather;0.052631579;0.052631579;0.421052632;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.131578947;0.052631579;0.921052632;0.052631579;0.421052632;0.052631579;0.052631579; ;539;135;42;362;67.16141002
HacommitteeSolveRefCompanyCityAssociationCommittee--('RENAME_CLASS', 9, 'NamedElement') - Pos_AssocCity;0.131578947;0.131578947;0.763157895;0.131578947;0.131578947;0.131578947;0.131578947;0.131578947;0.131578947;0.131578947;0.131578947;0.157894737;0.657894737;0.894736842;0.763157895;0.763157895;0.131578947;0.131578947; ;978;471;210;297;30.36809816
HcoassociationsSolveRefCountryCityCompanyCommunityAssociation--('DELETE_ELEMENT', 11) - Pos_AssocCity;0.052631579;0.052631579;0.210526316;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.078947368;0.052631579;0.973684211;0.052631579;0.210526316;0.052631579;0.052631579; ;508;408;16;84;16.53543307
HcoassociationsSolveRefCountryCityCompanyCommunityAssociation--('DELETE_ELEMENT', 11) - Pos_TownHallComm;0.052631579;0.052631579;0.210526316;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.078947368;0.052631579;0.973684211;0.052631579;0.210526316;0.052631579;0.052631579; ;508;476;16;16;3.149606299
HcoassociationsSolveRefCountryCityCompanyCommunityAssociation--('RENAME_CLASS', 11, 'NamedElement') - Pos_AssocCity;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.157894737;0.105263158;0.894736842;0.105263158;0.105263158;0.105263158;0.105263158; ;555;261;210;84;15.13513514
HcotownHallsSolveRefCountryCityCommunityTownHall--('DELETE_ELEMENT', 7) - Pos_AssocCity;0.526315789;0.631578947;0.631578947;0.631578947;0.526315789;0.526315789;0.631578947;0.631578947;0.631578947;0.526315789;0.631578947;0.631578947;0.631578947;0.473684211;0.526315789;0.631578947;0.526315789;0.526315789; ;496;0;289;207;41.73387097
HcotownHallsSolveRefCountryCityCommunityTownHall--('DELETE_ELEMENT', 9) - Pos_AssocCity;0.526315789;0.105263158;0.105263158;0.105263158;0.526315789;0.526315789;0.105263158;0.105263158;0.105263158;0.526315789;0.105263158;0.105263158;0.105263158;0.947368421;0.526315789;0.105263158;0.947368421;0.526315789; ;391;0;170;221;56.52173913
HcotownHallsSolveRefCountryCityCommunityTownHall--('DELETE_ELEMENT', 9) - Pos_TownHallComm;0.052631579;0.052631579;0.789473684;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.078947368;0.052631579;0.973684211;0.052631579;0.789473684;0.052631579;0.052631579; ;391;359;16;16;4.092071611
HcotownHallsSolveRefCountryCityCommunityTownHall--('DELETE_ELEMENT', 12) - Pos_AssocCity;0.526315789;0.631578947;0.631578947;0.631578947;0.526315789;0.526315789;0.631578947;0.631578947;0.631578947;0.526315789;0.631578947;0.631578947;0.631578947;0.473684211;0.526315789;0.631578947;0.526315789;0.526315789; ;494;0;289;205;41.49797571
HcotownHallsSolveRefCountryCityCommunityTownHall--('DELETE_ELEMENT', 14) - Pos_AssocCity;0.447368421;0.078947368;0.157894737;0.078947368;0.447368421;0.447368421;0.157894737;0.078947368;0.078947368;0.447368421;0.078947368;0.078947368;0.236842105;0.973684211;0.921052632;0.157894737;0.078947368;0.447368421; ;373;51;170;152;40.75067024
HcotownHallsSolveRefCountryCityCommunityTownHall--('DELETE_ELEMENT', 14) - Pos_TownHallComm;0.421052632;0.421052632;0.842105263;0.078947368;0.421052632;0.421052632;0.078947368;0.078947368;0.078947368;0.421052632;0.078947368;0.078947368;0.763157895;0.973684211;0.868421053;0.842105263;0.078947368;0.421052632; ;373;238;119;16;4.289544236
HcotownHallsSolveRefCountryCityCommunityTownHall--('RENAME_CLASS', 9, 'NamedElement') - Pos_AssocCity;0.578947368;0.157894737;0.105263158;0.105263158;0.578947368;0.578947368;0.105263158;0.105263158;0.105263158;0.578947368;0.105263158;0.105263158;0.157894737;0.947368421;0.947368421;0.105263158;0.105263158;0.578947368; ;646;161;349;136;21.05263158
HtworkersSolveRefCompanyParentCityTownHallPerson--('DELETE_ELEMENT', 9) - Pos_TownHallComm;0.052631579;0.052631579;0.157894737;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.078947368;0.052631579;0.973684211;0.052631579;0.157894737;0.052631579;0.052631579; ;266;238;12;16;6.015037594
HtworkersSolveRefCompanyParentCityTownHallPerson--('DELETE_ELEMENT', 9) - Pos_ParentCompany;0.526315789;0.078947368;0.078947368;0.078947368;0.526315789;0.526315789;0.078947368;0.078947368;0.078947368;0.526315789;0.078947368;0.078947368;0.078947368;0.973684211;0.526315789;0.078947368;0.973684211;0.526315789; ;266;0;114;152;57.14285714
HtworkersSolveRefCompanyParentCityTownHallPerson--('DELETE_ELEMENT', 11) - Pos_ParentCompany;0.526315789;0.131578947;0.131578947;0.131578947;0.526315789;0.526315789;0.131578947;0.131578947;0.131578947;0.526315789;0.131578947;0.131578947;0.131578947;0.921052632;0.526315789;0.131578947;0.921052632;0.526315789; ;288;0;136;152;52.77777778
HtworkersSolveRefCompanyParentCityTownHallPerson--('DELETE_ELEMENT', 17) - Pos_ParentCompany;0.526315789;0.131578947;0.131578947;0.131578947;0.526315789;0.526315789;0.131578947;0.131578947;0.131578947;0.526315789;0.131578947;0.131578947;0.131578947;0.921052632;0.526315789;0.131578947;0.921052632;0.526315789; ;254;0;102;152;59.84251969
HtworkersSolveRefCompanyParentCityTownHallPerson--('RENAME_CLASS', 9, 'NamedElement') - Pos_ParentCompany;0.710526316;0.605263158;0.710526316;0.131578947;0.710526316;0.710526316;0.236842105;0.131578947;0.236842105;0.710526316;0.131578947;0.131578947;0.605263158;0.921052632;0.921052632;0.710526316;0.131578947;0.710526316; ;254;52;50;152;59.84251969
HtworkersSolveRefCompanyParentCityTownHallPerson--('RENAME_ASSOC', 17, 'persons') - Pos_FourMembers;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.289473684;0.052631579;0.763157895;0.052631579;0.052631579;0.052631579;0.052631579; ;420;21;20;379;90.23809524
HtworkersSolveRefCompanyParentCityTownHallPerson--('RENAME_ASSOC', 17, 'persons') - Pos_MotherFather;0.052631579;0.052631579;0.157894737;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.184210526;0.052631579;0.868421053;0.052631579;0.157894737;0.052631579;0.052631579; ;420;102;38;280;66.66666667
HtworkersSolveRefCompanyParentCityTownHallPerson--('RENAME_ASSOC', 17, 'persons') - Pos_ParentCompany;0.526315789;0.131578947;0.131578947;0.131578947;0.526315789;0.526315789;0.131578947;0.131578947;0.131578947;0.526315789;0.131578947;0.131578947;0.131578947;0.921052632;0.526315789;0.131578947;0.921052632;0.526315789; ;420;0;268;152;36.19047619
HtworkersSolveRefCompanyParentCityTownHallPerson--('RENAME_ASSOC', 17, 'members') - Pos_ParentCompany;0.526315789;0.131578947;0.131578947;0.131578947;0.526315789;0.526315789;0.131578947;0.131578947;0.131578947;0.526315789;0.131578947;0.131578947;0.131578947;0.921052632;0.526315789;0.131578947;0.921052632;0.526315789; ;254;0;102;152;59.84251969
HtdistrictsSolveRefCityNeighborhoodTownHallDistrict--('ADD_ASSOC', 'districts', 9, 7, False) - Pos_AssocCity;0.236842105;0.289473684;0.342105263;0.236842105;0.289473684;0.236842105;0.236842105;0.236842105;0.236842105;0.236842105;0.236842105;0.210526316;0.236842105;0.842105263;0.236842105;0.342105263;0.236842105;0.289473684; ;437;170;91;176;40.27459954
HtdistrictsSolveRefCityNeighborhoodTownHallDistrict--('DELETE_ELEMENT', 7) - Pos_TownHallComm;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.078947368;0.052631579;0.973684211;0.052631579;0.052631579;0.052631579;0.052631579; ;542;420;53;69;12.73062731
HtdistrictsSolveRefCityNeighborhoodTownHallDistrict--('RENAME_CLASS', 9, 'NamedElement') - Pos_AssocCity;0.236842105;0.289473684;0.815789474;0.236842105;0.289473684;0.236842105;0.236842105;0.236842105;0.236842105;0.236842105;0.236842105;0.210526316;0.552631579;0.842105263;0.552631579;0.815789474;0.236842105;0.289473684; ;620;261;91;268;43.22580645
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictOrdinaryFacilityPerson--('RENAME_CLASS', 13, 'NamedElement') - Pos_AssocCity;0.105263158;0.105263158;0.157894737;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.210526316;0.105263158;0.842105263;0.105263158;0.157894737;0.105263158;0.105263158; ;698;314;84;300;42.97994269
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictOrdinaryFacilityPerson--('RENAME_ASSOC', 22, 'persons') - Pos_FourMembers;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.342105263;0.052631579;0.710526316;0.052631579;0.052631579;0.052631579;0.052631579; ;390;21;16;353;90.51282051
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictOrdinaryFacilityPerson--('RENAME_ASSOC', 22, 'persons') - Pos_MotherFather;0.052631579;0.052631579;0.078947368;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.236842105;0.052631579;0.815789474;0.052631579;0.078947368;0.052631579;0.052631579; ;390;96;24;270;69.23076923
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('DELETE_ELEMENT', 13) - Pos_ChildSchool;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.184210526;0.184210526;0.184210526;0.868421053;0.526315789;0.184210526;0.868421053;0.526315789; ;254;0;84;170;66.92913386
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('DELETE_ELEMENT', 15) - Pos_ChildSchool;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.184210526;0.184210526;0.184210526;0.868421053;0.526315789;0.184210526;0.868421053;0.526315789; ;268;0;98;170;63.43283582
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('DELETE_ELEMENT', 22) - Pos_ChildSchool;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.184210526;0.184210526;0.184210526;0.868421053;0.526315789;0.184210526;0.868421053;0.526315789; ;254;0;84;170;66.92913386
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('RENAME_CLASS', 13, 'Facility') - Pos_ChildSchool;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.184210526;0.184210526;0.184210526;0.868421053;0.526315789;0.184210526;0.868421053;0.526315789; ;254;0;84;170;66.92913386
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('RENAME_CLASS', 13, 'NamedElement') - Pos_AssocCity;0.105263158;0.105263158;0.157894737;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.105263158;0.210526316;0.105263158;0.842105263;0.105263158;0.157894737;0.105263158;0.105263158; ;698;314;84;300;42.97994269
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('RENAME_CLASS', 13, 'NamedElement') - Pos_ChildSchool;0.526315789;0.105263158;0.105263158;0.105263158;0.526315789;0.526315789;0.105263158;0.105263158;0.105263158;0.526315789;0.105263158;0.105263158;0.105263158;0.947368421;0.526315789;0.105263158;0.947368421;0.526315789; ;698;0;528;170;24.35530086
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('RENAME_ASSOC', 22, 'persons') - Pos_FourMembers;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.342105263;0.052631579;0.710526316;0.052631579;0.052631579;0.052631579;0.052631579; ;390;21;16;353;90.51282051
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('RENAME_ASSOC', 22, 'persons') - Pos_MotherFather;0.052631579;0.052631579;0.078947368;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.052631579;0.236842105;0.052631579;0.815789474;0.052631579;0.078947368;0.052631579;0.052631579; ;390;96;24;270;69.23076923
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('RENAME_ASSOC', 22, 'persons') - Pos_ChildSchool;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.184210526;0.184210526;0.184210526;0.868421053;0.526315789;0.184210526;0.868421053;0.526315789; ;390;0;220;170;43.58974359
HdfacilitiesSolveRefNeighborhoodSchoolServiceChildDistrictSpecialFacilityPerson--('RENAME_ASSOC', 22, 'workers') - Pos_ChildSchool;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.526315789;0.184210526;0.184210526;0.184210526;0.526315789;0.184210526;0.184210526;0.184210526;0.868421053;0.526315789;0.184210526;0.868421053;0.526315789; ;254;0;84;170;66.92913386
