;;;Cohen;Braun-Banquet;Simple Matching;Kulcynski2;Barinel;Arithmetic Mean;Mountford;Zoltar;Ochiai;Phi;Op2;Russel Rao;Baroni-Urbani & Buser;Pierce;Ochiai2;Rogers & Tanimoto;DStar;Tarantula;;Num PCs;Sat;NonSat;Und;Percent-Und
HCompositeState2ProcDef;('RENAME_ASSOC', 29, 'f') ; IF(MM11): THEN(MM11_then);0.3235294117647059;0.29411764705882354;0.8235294117647058;0.23529411764705882;0.3529411764705882;0.3235294117647059;0.23529411764705882;0.23529411764705882;0.23529411764705882;0.3235294117647059;0.23529411764705882;0.2058823529411765;0.6470588235294117;0.8235294117647058;0.7647058823529411;0.8235294117647058;0.23529411764705882;0.29411764705882354; ;557;454;95;8;1,436265709
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_ELEMENT', 3) ; IF(MM11): THEN(MM11_then);0.17647058823529413;0.17647058823529413;0.5882352941176471;0.17647058823529413;0.23529411764705882;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.11764705882352941;0.35294117647058826;0.9117647058823529;0.17647058823529413;0.5882352941176471;0.17647058823529413;0.17647058823529413; ;451;436;7;8;1,77383592
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_ELEMENT', 6) ; IF(MM7): THEN(MM7_then);0.058823529411764705;0.08823529411764705;0.17647058823529413;0.058823529411764705;0.14705882352941177;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.058823529411764705;0.2647058823529412;0.058823529411764705;0.7647058823529411;0.058823529411764705;0.17647058823529413;0.058823529411764705;0.08823529411764705; ;287;237;42;8;2,787456446
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_ELEMENT', 9) ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_ELEMENT', 9) ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_ELEMENT', 14) ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_ELEMENT', 14) ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_ELEMENT', 15) ; IF(MM11): THEN(MM11_then);0.17647058823529413;0.17647058823529413;0.6176470588235294;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.17647058823529413;0.11764705882352941;0.35294117647058826;0.9411764705882353;0.17647058823529413;0.6176470588235294;0.17647058823529413;0.17647058823529413; ;571;556;7;8;1,401050788
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_EQUATION', 2) ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('DELETE_EQUATION', 2) ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_CLASS', 9, 'Element') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_CLASS', 9, 'Element') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_CLASS', 9, 'TopLevelElement') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;565;0;108;457;80,88495575
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_CLASS', 9, 'TopLevelElement') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;565;0;108;457;80,88495575
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_CLASS', 9, 'TopLevelElement') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;565;0;108;457;80,88495575
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_CLASS', 9, 'TopLevelElement') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;565;0;108;457;80,88495575
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'else') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'else') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'then') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'then') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'then') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'then') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'alternative') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'alternative') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'proc') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'proc') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'match') ; PP3;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
HExitPoint2BProcDefWhetherOrNotExitPtHasOutgoingTrans;('RENAME_ASSOC', 14, 'match') ; PP4;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5588235294117647;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.5294117647058824;0.2647058823529412;0.2647058823529412;0.2647058823529412;0.7647058823529411;0.5294117647058824;0.2647058823529412;0.7352941176470589;0.5; ;557;0;108;449;80,61041293
